aggId,price,quantity,date,buyerMaker,coin
3664804478,108102.62,0.00193,2025-02-20,False,BTC
3664804479,108102.62,0.00925,2025-02-20,False,BTC
3664804480,108102.62,0.00926,2025-02-20,False,BTC
3664804481,108102.62,0.00022,2025-02-20,False,BTC
3664804482,108102.62,0.00903,2025-02-20,False,BTC
3664804483,108102.62,0.00925,2025-02-20,False,BTC
3664804484,108102.62,0.00011,2025-02-20,False,BTC
3664804485,108102.62,0.00019,2025-02-20,False,BTC
3664804486,108102.62,0.0073,2025-02-20,False,BTC
3664804487,108102.62,0.00017,2025-02-20,False,BTC
3664804488,108102.62,0.04767,2025-02-20,False,BTC
3664804489,108102.63,0.00035,2025-02-20,False,BTC
3664804490,108102.65,0.00179,2025-02-20,False,BTC
3664804491,108102.81,0.00685,2025-02-20,False,BTC
3664804492,108103.05,0.00015,2025-02-20,False,BTC
3664804493,108103.09,0.04,2025-02-20,False,BTC
3664804494,108103.23,0.00015,2025-02-20,False,BTC
3664804495,108103.24,0.00015,2025-02-20,False,BTC
3664804496,108104.18,0.00015,2025-02-20,False,BTC
3664804497,108104.19,0.0003,2025-02-20,False,BTC
3664804498,108104.48,5e-05,2025-02-20,False,BTC
3664804499,108104.83,0.00015,2025-02-20,False,BTC
3664804500,108105.73,0.00015,2025-02-20,False,BTC
3664804501,108106.04,0.1148,2025-02-20,False,BTC
3664804502,108106.66,0.00015,2025-02-21,False,BTC
3664804503,108106.67,0.00015,2025-02-21,False,BTC
3664804504,108106.82,0.00275,2025-02-21,False,BTC
3664804505,108106.82,0.00563,2025-02-21,False,BTC
3664804506,108107.23,5e-05,2025-02-21,False,BTC
3664804507,108107.32,6e-05,2025-02-21,False,BTC
3664804508,108107.56,0.00351,2025-02-21,False,BTC
3664804509,108107.56,0.00194,2025-02-21,False,BTC
3664804510,108107.56,0.00078,2025-02-21,False,BTC
3664804511,108107.57,0.00035,2025-02-21,False,BTC
3664804512,108107.59,0.00334,2025-02-21,False,BTC
3664804513,108107.59,5e-05,2025-02-21,False,BTC
3664804514,108107.59,0.00124,2025-02-21,False,BTC
3664804515,108107.6,0.00035,2025-02-21,False,BTC
3664804516,108107.7,0.00221,2025-02-21,False,BTC
3664804517,108108.04,0.00065,2025-02-21,False,BTC
3664804518,108108.05,0.00035,2025-02-21,False,BTC
3664804519,108108.15,0.00121,2025-02-21,False,BTC
3664804520,108108.15,0.00037,2025-02-21,False,BTC
3664804521,108108.16,0.00035,2025-02-21,False,BTC
3664804522,108108.32,0.00049,2025-02-21,False,BTC
3664804523,108108.32,0.00037,2025-02-21,False,BTC
3664804524,108108.32,0.00304,2025-02-21,False,BTC
3664804525,108108.33,0.00035,2025-02-21,False,BTC
3664804526,108108.49,7e-05,2025-02-21,False,BTC
3664804527,108108.52,0.0001,2025-02-21,False,BTC
3664804528,108109.96,0.00015,2025-02-21,False,BTC
3664804529,108110.0,0.0011,2025-02-21,False,BTC
3664804530,108110.0,0.01572,2025-02-21,False,BTC
3664804531,108110.0,0.02609,2025-02-21,False,BTC
3664804532,108110.0,0.00559,2025-02-21,False,BTC
3664804533,108110.0,0.00045,2025-02-21,False,BTC
3664804534,108110.0,0.002,2025-02-21,False,BTC
3664804535,108110.0,0.00853,2025-02-21,False,BTC
3664804536,108110.0,0.03304,2025-02-21,False,BTC
3664804537,108110.01,0.00035,2025-02-21,False,BTC
3664804538,108110.15,0.00153,2025-02-21,False,BTC
3664804539,108111.33,0.00015,2025-02-21,False,BTC
3664804540,108111.34,0.00035,2025-02-21,False,BTC
3664804541,108111.52,0.0001,2025-02-21,False,BTC
3664804542,108112.0,0.002,2025-02-21,False,BTC
3664804543,108112.01,0.00041,2025-02-21,False,BTC
3664804544,108111.53,0.00035,2025-02-21,False,BTC
3664804545,108112.01,0.0017,2025-02-21,False,BTC
3664804546,108112.01,0.00153,2025-02-21,False,BTC
3664804547,108112.01,0.00475,2025-02-21,False,BTC
3664804548,108112.02,0.00035,2025-02-21,False,BTC
3664804549,108112.11,5e-05,2025-02-21,False,BTC
3664804550,108112.67,0.00015,2025-02-21,False,BTC
3664804551,108112.74,6e-05,2025-02-21,False,BTC
3664804552,108113.15,0.00132,2025-02-21,False,BTC
3664804553,108113.15,0.00245,2025-02-21,False,BTC
3664804554,108113.24,0.00018,2025-02-21,False,BTC
3664804555,108113.44,5e-05,2025-02-21,False,BTC
3664804556,108113.47,0.00299,2025-02-21,False,BTC
3664804557,108113.47,0.00103,2025-02-21,False,BTC
3664804558,108113.47,0.00227,2025-02-21,False,BTC
3664804559,108113.47,0.00185,2025-02-21,False,BTC
3664804560,108113.47,0.00178,2025-02-21,False,BTC
3664804561,108113.47,0.00398,2025-02-21,False,BTC
3664804562,108113.47,0.00924,2025-02-21,False,BTC
3664804563,108113.47,0.0074,2025-02-21,False,BTC
3664804564,108113.47,0.00925,2025-02-21,False,BTC
3664804565,108113.47,0.00925,2025-02-21,False,BTC
3664804566,108113.47,0.00124,2025-02-21,False,BTC
3664804567,108113.48,0.00035,2025-02-21,False,BTC
3664804568,108115.69,0.00015,2025-02-21,False,BTC
3664804569,108115.77,0.00314,2025-02-21,False,BTC
3664804570,108115.77,0.00183,2025-02-21,False,BTC
3664804571,108115.78,0.00035,2025-02-21,False,BTC
3664804572,108116.0,2e-05,2025-02-21,False,BTC
3664804573,108116.0,0.00035,2025-02-21,False,BTC
3664804574,108116.0,0.00108,2025-02-21,False,BTC
3664804575,108116.0,0.00055,2025-02-21,False,BTC
3664804576,108116.01,0.00035,2025-02-21,False,BTC
3664804577,108116.04,0.0001,2025-02-21,False,BTC
3664804578,108116.48,5e-05,2025-02-21,False,BTC
3664804579,108117.06,0.00015,2025-02-21,False,BTC
3664804580,108117.83,0.00675,2025-02-21,False,BTC
3664804581,108118.16,6e-05,2025-02-21,False,BTC
3664804582,108118.59,9e-05,2025-02-21,False,BTC
3664804583,108118.68,0.0005,2025-02-21,False,BTC
3664804584,108118.68,0.00762,2025-02-21,False,BTC
3664804585,108118.69,0.00035,2025-02-21,False,BTC
3664804586,108118.86,0.00035,2025-02-21,False,BTC
3664804587,108118.87,0.00035,2025-02-21,False,BTC
3664804588,108119.99,0.00027,2025-02-21,False,BTC
3664804589,108119.99,0.00798,2025-02-21,False,BTC
3664804590,108120.0,0.00232,2025-02-21,False,BTC
3664804591,108120.0,0.0011,2025-02-21,False,BTC
3664804592,108120.0,0.00379,2025-02-21,False,BTC
3664804593,108119.99,6e-05,2025-02-21,True,BTC
3664804594,108120.0,0.00014,2025-02-21,False,BTC
3664804595,108119.99,0.01,2025-02-21,True,BTC
3664804596,108119.99,0.00092,2025-02-21,True,BTC
3664804597,108120.0,0.08754,2025-02-21,False,BTC
3664804598,108120.0,0.02364,2025-02-21,False,BTC
3664804599,108120.0,0.02364,2025-02-21,False,BTC
3664804600,108120.0,0.02364,2025-02-21,False,BTC
3664804601,108120.0,0.02364,2025-02-21,False,BTC
3664804602,108120.0,0.00116,2025-02-21,False,BTC
3664804603,108120.0,0.04,2025-02-21,False,BTC
3664804604,108119.99,0.01024,2025-02-21,True,BTC
3664804605,108119.99,0.0066,2025-02-21,True,BTC
3664804606,108119.99,0.01203,2025-02-21,True,BTC
3664804607,108120.0,8e-05,2025-02-21,False,BTC
3664804608,108120.0,0.06812,2025-02-21,False,BTC
3664804609,108120.0,0.02369,2025-02-21,False,BTC
3664804610,108120.0,0.02369,2025-02-21,False,BTC
3664804611,108120.0,0.02203,2025-02-21,False,BTC
3664804612,108120.01,0.00055,2025-02-21,False,BTC
3664804613,108120.35,0.00015,2025-02-21,False,BTC
3664804614,108120.36,0.16005,2025-02-21,False,BTC
3664804615,108120.36,0.00045,2025-02-21,False,BTC
3664804616,108120.37,0.00035,2025-02-21,False,BTC
3664804617,108121.95,0.0003,2025-02-21,False,BTC
3664804618,108122.76,0.00015,2025-02-21,False,BTC
3664804619,108123.51,0.00015,2025-02-21,False,BTC
3664804620,108123.53,0.00015,2025-02-21,False,BTC
3664804621,108123.58,6e-05,2025-02-21,False,BTC
3664804622,108123.95,0.00407,2025-02-21,False,BTC
3664804623,108124.0,0.00215,2025-02-21,False,BTC
3664804624,108124.26,0.00303,2025-02-21,False,BTC
3664804625,108124.38,0.00324,2025-02-21,False,BTC
3664804626,108127.36,0.00015,2025-02-21,False,BTC
3664804627,108127.73,0.0053,2025-02-21,False,BTC
3664804628,108127.99,5e-05,2025-02-21,False,BTC
3664804629,108128.0,0.002,2025-02-21,False,BTC
3664804630,108128.04,0.00015,2025-02-21,False,BTC
3664804631,108128.11,0.00091,2025-02-21,False,BTC
3664804632,108128.16,0.00812,2025-02-21,False,BTC
3664804633,108128.47,0.00015,2025-02-21,False,BTC
3664804634,108128.5,6e-05,2025-02-21,False,BTC
3664804635,108129.0,6e-05,2025-02-21,False,BTC
3664804636,108129.5,0.00209,2025-02-21,False,BTC
3664804637,108129.62,0.003,2025-02-21,False,BTC
3664804638,108129.67,5e-05,2025-02-21,False,BTC
3664804639,108129.89,0.0069,2025-02-21,False,BTC
3664804640,108129.9,0.0001,2025-02-21,False,BTC
3664804641,108130.28,0.00015,2025-02-21,False,BTC
3664804642,108130.8,0.00015,2025-02-21,False,BTC
3664804643,108130.81,6e-05,2025-02-21,False,BTC
3664804644,108130.8,0.00012,2025-02-21,True,BTC
3664804645,108130.81,0.00578,2025-02-21,False,BTC
3664804646,108130.81,0.00924,2025-02-21,False,BTC
3664804647,108130.81,0.03136,2025-02-21,False,BTC
3664804648,108130.82,0.0003,2025-02-21,False,BTC
3664804649,108130.82,5e-05,2025-02-21,False,BTC
3664804650,108131.06,0.00035,2025-02-21,False,BTC
3664804651,108131.82,0.00015,2025-02-21,False,BTC
3664804652,108132.0,0.10622,2025-02-22,False,BTC
3664804653,108132.01,0.00035,2025-02-22,False,BTC
3664804654,108132.02,0.0001,2025-02-22,False,BTC
3664804655,108132.84,5e-05,2025-02-22,False,BTC
3664804656,108133.13,5e-05,2025-02-22,False,BTC
3664804657,108134.05,0.00015,2025-02-22,False,BTC
3664804658,108134.42,6e-05,2025-02-22,False,BTC
3664804659,108134.51,0.00506,2025-02-22,False,BTC
3664804660,108134.79,0.0066,2025-02-22,True,BTC
3664804661,108134.8,0.01,2025-02-22,False,BTC
3664804662,108134.8,0.01,2025-02-22,False,BTC
3664804663,108134.8,0.0002,2025-02-22,False,BTC
3664804664,108134.81,0.00035,2025-02-22,False,BTC
3664804665,108135.08,5e-05,2025-02-22,False,BTC
3664804666,108135.13,0.0076,2025-02-22,False,BTC
3664804667,108136.0,0.0024,2025-02-22,False,BTC
3664804668,108136.11,5e-05,2025-02-22,False,BTC
3664804669,108136.58,0.00015,2025-02-22,False,BTC
3664804670,108138.37,5e-05,2025-02-22,False,BTC
3664804671,108138.64,0.00015,2025-02-22,False,BTC
3664804672,108138.65,0.0002,2025-02-22,False,BTC
3664804673,108139.17,0.001,2025-02-22,True,BTC
3664804674,108139.18,0.00667,2025-02-22,False,BTC
3664804675,108139.18,0.00025,2025-02-22,False,BTC
3664804676,108139.19,0.00323,2025-02-22,False,BTC
3664804677,108139.19,0.0435,2025-02-22,False,BTC
3664804678,108139.19,0.0002,2025-02-22,False,BTC
3664804679,108139.2,0.00035,2025-02-22,False,BTC
3664804680,108139.3,0.00336,2025-02-22,False,BTC
3664804681,108139.84,6e-05,2025-02-22,False,BTC
3664804682,108140.0,0.07248,2025-02-22,False,BTC
3664804683,108140.0,0.08806,2025-02-22,False,BTC
3664804684,108140.0,0.0045,2025-02-22,False,BTC
3664804685,108140.0,0.0293,2025-02-22,False,BTC
3664804686,108140.0,0.0293,2025-02-22,False,BTC
3664804687,108140.0,0.0293,2025-02-22,False,BTC
3664804688,108140.0,0.0293,2025-02-22,False,BTC
3664804689,108140.0,0.5834,2025-02-22,False,BTC
3664804690,108139.99,0.0027,2025-02-22,True,BTC
3664804691,108139.99,0.0001,2025-02-22,True,BTC
3664804692,108140.0,0.1662,2025-02-22,False,BTC
3664804693,108140.01,0.00035,2025-02-22,False,BTC
3664804694,108140.26,0.0003,2025-02-22,False,BTC
3664804695,108140.49,5e-05,2025-02-22,False,BTC
3664804696,108140.8,0.00806,2025-02-22,False,BTC
3664804697,108140.87,0.00307,2025-02-22,False,BTC
3664804698,108141.13,0.00015,2025-02-22,False,BTC
3664804699,108141.56,5e-05,2025-02-22,False,BTC
3664804700,108141.83,5e-05,2025-02-22,False,BTC
3664804701,108142.45,0.00015,2025-02-22,False,BTC
3664804702,108143.99,0.00015,2025-02-22,False,BTC
3664804703,108144.0,0.0024,2025-02-22,False,BTC
3664804704,108144.01,5e-05,2025-02-22,False,BTC
3664804705,108144.32,0.00015,2025-02-22,False,BTC
3664804706,108144.87,0.0002,2025-02-22,True,BTC
3664804707,108144.88,0.0078,2025-02-22,False,BTC
3664804708,108144.89,0.00035,2025-02-22,False,BTC
3664804709,108145.26,6e-05,2025-02-22,False,BTC
3664804710,108145.88,0.00018,2025-02-22,False,BTC
3664804711,108145.9,5e-05,2025-02-22,False,BTC
3664804712,108146.24,0.00737,2025-02-22,False,BTC
3664804713,108146.69,0.00015,2025-02-22,False,BTC
3664804714,108148.0,0.0024,2025-02-22,False,BTC
3664804715,108148.75,5e-05,2025-02-22,False,BTC
3664804716,108149.19,0.00015,2025-02-22,False,BTC
3664804717,108149.41,0.00018,2025-02-22,False,BTC
3664804718,108149.46,0.00018,2025-02-22,False,BTC
3664804719,108149.5,0.0001,2025-02-22,False,BTC
3664804720,108149.69,0.00015,2025-02-22,False,BTC
3664804721,108149.75,0.00015,2025-02-22,False,BTC
3664804722,108150.15,0.0016,2025-02-22,False,BTC
3664804723,108150.17,0.00322,2025-02-22,False,BTC
3664804724,108150.25,0.00015,2025-02-22,False,BTC
3664804725,108150.38,0.00185,2025-02-22,False,BTC
3664804726,108150.57,0.00015,2025-02-22,False,BTC
3664804727,108150.68,6e-05,2025-02-22,False,BTC
3664804728,108150.8,0.00414,2025-02-22,False,BTC
3664804729,108150.81,0.00015,2025-02-22,False,BTC
3664804730,108151.01,0.00015,2025-02-22,False,BTC
3664804731,108151.02,0.0003,2025-02-22,False,BTC
3664804732,108151.31,5e-05,2025-02-22,False,BTC
3664804733,108151.54,0.00015,2025-02-22,False,BTC
3664804734,108151.89,0.00462,2025-02-22,False,BTC
3664804735,108151.93,0.00015,2025-02-22,False,BTC
3664804736,108152.0,0.00255,2025-02-22,False,BTC
3664804737,108152.11,0.00091,2025-02-22,False,BTC
3664804738,108152.21,5e-05,2025-02-22,False,BTC
3664804739,108152.35,0.0001,2025-02-22,False,BTC
3664804740,108152.44,0.00033,2025-02-22,False,BTC
3664804741,108152.44,0.00151,2025-02-22,False,BTC
3664804742,108152.44,0.00028,2025-02-22,False,BTC
3664804743,108152.43,0.001,2025-02-22,True,BTC
3664804744,108152.44,7e-05,2025-02-22,False,BTC
3664804745,108152.44,0.00612,2025-02-22,False,BTC
3664804746,108152.44,0.00014,2025-02-22,False,BTC
3664804747,108152.44,0.00014,2025-02-22,False,BTC
3664804748,108152.44,9e-05,2025-02-22,False,BTC
3664804749,108152.44,9e-05,2025-02-22,False,BTC
3664804750,108152.44,0.0462,2025-02-22,False,BTC
3664804751,108152.44,9e-05,2025-02-22,False,BTC
3664804752,108152.43,0.0001,2025-02-22,True,BTC
3664804753,108152.44,0.01,2025-02-22,False,BTC
3664804754,108152.44,0.00926,2025-02-22,False,BTC
3664804755,108152.44,0.00543,2025-02-22,False,BTC
3664804756,108152.43,0.00307,2025-02-22,True,BTC
3664804757,108152.44,0.15256,2025-02-22,False,BTC
3664804758,108152.43,0.001,2025-02-22,True,BTC
3664804759,108152.43,0.02537,2025-02-22,True,BTC
3664804760,108152.44,0.00015,2025-02-22,False,BTC
3664804761,108152.43,0.00265,2025-02-22,True,BTC
3664804762,108152.43,0.00171,2025-02-22,True,BTC
3664804763,108152.44,0.001,2025-02-22,False,BTC
3664804764,108152.43,0.0086,2025-02-22,True,BTC
3664804765,108152.43,0.49581,2025-02-22,True,BTC
3664804766,108152.42,0.00083,2025-02-22,True,BTC
3664804767,108152.15,0.00015,2025-02-22,True,BTC
3664804768,108152.14,0.04637,2025-02-22,True,BTC
3664804769,108152.09,0.00015,2025-02-22,True,BTC
3664804770,108152.01,0.00015,2025-02-22,True,BTC
3664804771,108152.0,0.0003,2025-02-22,True,BTC
3664804772,108151.89,0.00015,2025-02-22,True,BTC
3664804773,108151.88,0.0002,2025-02-22,True,BTC
3664804774,108151.35,0.00015,2025-02-22,True,BTC
3664804775,108151.34,0.0005,2025-02-22,True,BTC
3664804776,108151.31,5e-05,2025-02-22,True,BTC
3664804777,108150.84,5e-05,2025-02-22,True,BTC
3664804778,108150.33,0.00015,2025-02-22,True,BTC
3664804779,108149.48,0.02929,2025-02-22,True,BTC
3664804780,108148.06,0.00045,2025-02-22,True,BTC
3664804781,108147.05,0.02934,2025-02-22,False,BTC
3664804782,108147.03,0.00035,2025-02-22,True,BTC
3664804783,108147.02,0.00199,2025-02-22,True,BTC
3664804784,108145.9,5e-05,2025-02-22,True,BTC
3664804785,108145.08,0.00015,2025-02-22,True,BTC
3664804786,108145.07,0.00015,2025-02-22,True,BTC
3664804787,108144.89,0.0011,2025-02-22,True,BTC
3664804788,108144.89,0.00661,2025-02-22,True,BTC
3664804789,108144.88,0.00125,2025-02-22,True,BTC
3664804790,108144.87,0.00045,2025-02-22,True,BTC
3664804791,108144.32,0.00025,2025-02-22,True,BTC
3664804792,108143.74,0.00015,2025-02-22,True,BTC
3664804793,108143.73,0.00343,2025-02-22,True,BTC
3664804794,108143.72,0.00075,2025-02-22,True,BTC
3664804795,108143.11,0.009,2025-02-22,False,BTC
3664804796,108143.1,0.00022,2025-02-22,True,BTC
3664804797,108143.11,0.01112,2025-02-22,False,BTC
3664804798,108143.1,0.001,2025-02-22,True,BTC
3664804799,108143.11,0.00139,2025-02-22,False,BTC
3664804800,108143.1,0.002,2025-02-22,True,BTC
3664804801,108143.1,0.01,2025-02-22,True,BTC
3664804802,108143.1,0.00196,2025-02-23,True,BTC
3664804803,108143.09,0.0007,2025-02-23,True,BTC
3664804804,108142.67,5e-05,2025-02-23,True,BTC
3664804805,108142.05,0.00015,2025-02-23,True,BTC
3664804806,108141.9,0.00015,2025-02-23,True,BTC
3664804807,108141.89,0.02844,2025-02-23,True,BTC
3664804808,108140.49,5e-05,2025-02-23,True,BTC
3664804809,108140.0,0.0002,2025-02-23,True,BTC
3664804810,108139.99,0.0226,2025-02-23,True,BTC
3664804811,108139.75,0.00015,2025-02-23,True,BTC
3664804812,108139.46,0.00164,2025-02-23,True,BTC
3664804813,108138.35,0.00172,2025-02-23,True,BTC
3664804814,108138.3,5e-05,2025-02-23,True,BTC
3664804815,108137.59,0.00015,2025-02-23,True,BTC
3664804816,108136.95,7e-05,2025-02-23,True,BTC
3664804817,108136.21,0.03418,2025-02-23,False,BTC
3664804818,108136.2,0.00171,2025-02-23,True,BTC
3664804819,108136.2,0.00136,2025-02-23,True,BTC
3664804820,108136.21,0.00023,2025-02-23,False,BTC
3664804821,108136.2,0.00244,2025-02-23,True,BTC
3664804822,108136.19,0.00075,2025-02-23,True,BTC
3664804823,108136.15,0.00218,2025-02-23,True,BTC
3664804824,108136.0,0.0001,2025-02-23,True,BTC
3664804825,108136.0,5e-05,2025-02-23,True,BTC
3664804826,108135.08,5e-05,2025-02-23,True,BTC
3664804827,108134.01,0.00015,2025-02-23,True,BTC
3664804828,108134.0,0.0009,2025-02-23,True,BTC
3664804829,108133.99,0.0003,2025-02-23,True,BTC
3664804830,108133.45,0.00207,2025-02-23,True,BTC
3664804831,108133.45,0.00211,2025-02-23,True,BTC
3664804832,108133.45,0.00026,2025-02-23,True,BTC
3664804833,108133.46,0.0015,2025-02-23,False,BTC
3664804834,108133.45,0.01196,2025-02-23,True,BTC
3664804835,108133.45,0.00228,2025-02-23,True,BTC
3664804836,108133.45,0.00167,2025-02-23,True,BTC
3664804837,108133.44,0.0008,2025-02-23,True,BTC
3664804838,108132.16,0.00015,2025-02-23,True,BTC
3664804839,108132.15,0.0019,2025-02-23,True,BTC
3664804840,108132.15,0.01,2025-02-23,True,BTC
3664804841,108132.15,0.00131,2025-02-23,True,BTC
3664804842,108132.16,0.00046,2025-02-23,False,BTC
3664804843,108132.16,0.00017,2025-02-23,False,BTC
3664804844,108132.16,0.00023,2025-02-23,False,BTC
3664804845,108132.15,0.0021,2025-02-23,True,BTC
3664804846,108132.14,0.0006,2025-02-23,True,BTC
3664804847,108132.14,0.0001,2025-02-23,True,BTC
3664804848,108132.01,0.00015,2025-02-23,True,BTC
3664804849,108132.0,0.00125,2025-02-23,True,BTC
3664804850,108131.99,0.00045,2025-02-23,True,BTC
3664804851,108131.8,0.0002,2025-02-23,True,BTC
3664804852,108131.79,0.00026,2025-02-23,True,BTC
3664804853,108131.8,0.00046,2025-02-23,False,BTC
3664804854,108131.8,0.00119,2025-02-23,False,BTC
3664804855,108131.8,0.00351,2025-02-23,False,BTC
3664804856,108131.8,0.00059,2025-02-23,False,BTC
3664804857,108131.8,0.13,2025-02-23,False,BTC
3664804858,108131.8,0.00014,2025-02-23,False,BTC
3664804859,108131.79,0.01696,2025-02-23,True,BTC
3664804860,108131.78,0.0003,2025-02-23,True,BTC
3664804861,108131.61,0.00015,2025-02-23,True,BTC
3664804862,108131.6,0.0008,2025-02-23,True,BTC
3664804863,108131.59,0.00045,2025-02-23,True,BTC
3664804864,108130.82,0.0004,2025-02-23,True,BTC
3664804865,108130.81,0.00012,2025-02-23,True,BTC
3664804866,108130.81,0.0017,2025-02-23,True,BTC
3664804867,108130.81,0.00015,2025-02-23,True,BTC
3664804868,108130.81,0.00163,2025-02-23,False,BTC
3664804869,108130.8,0.00525,2025-02-23,True,BTC
3664804870,108130.8,0.0029,2025-02-23,True,BTC
3664804871,108130.79,0.0007,2025-02-23,True,BTC
3664804872,108130.0,0.00015,2025-02-23,True,BTC
3664804873,108129.67,5e-05,2025-02-23,True,BTC
3664804874,108129.38,0.69495,2025-02-23,True,BTC
3664804875,108129.37,0.00075,2025-02-23,True,BTC
3664804876,108129.0,6e-05,2025-02-23,True,BTC
3664804877,108128.49,5e-05,2025-02-23,True,BTC
3664804878,108128.17,0.00015,2025-02-23,True,BTC
3664804879,108128.0,0.00015,2025-02-23,True,BTC
3664804880,108127.85,0.00015,2025-02-23,True,BTC
3664804881,108127.84,0.04646,2025-02-23,True,BTC
3664804882,108126.01,0.00015,2025-02-23,True,BTC
3664804883,108126.0,0.07016,2025-02-23,True,BTC
3664804884,108124.54,5e-05,2025-02-23,True,BTC
3664804885,108124.26,5e-05,2025-02-23,True,BTC
3664804886,108123.78,0.00015,2025-02-23,True,BTC
3664804887,108123.77,0.25616,2025-02-23,True,BTC
3664804888,108123.78,0.03384,2025-02-23,False,BTC
3664804889,108123.78,0.004,2025-02-23,False,BTC
3664804890,108123.78,0.01223,2025-02-23,False,BTC
3664804891,108123.78,0.00277,2025-02-23,False,BTC
3664804892,108123.78,0.00184,2025-02-23,False,BTC
3664804893,108123.78,0.00046,2025-02-23,False,BTC
3664804894,108123.77,0.00047,2025-02-23,True,BTC
3664804895,108123.77,0.00015,2025-02-23,True,BTC
3664804896,108123.77,0.00049,2025-02-23,True,BTC
3664804897,108123.78,0.00111,2025-02-23,False,BTC
3664804898,108123.78,0.00028,2025-02-23,False,BTC
3664804899,108123.78,0.00046,2025-02-23,False,BTC
3664804900,108123.77,0.00587,2025-02-23,True,BTC
3664804901,108123.78,0.00069,2025-02-23,False,BTC
3664804902,108123.78,0.0018,2025-02-23,False,BTC
3664804903,108123.78,0.00052,2025-02-23,False,BTC
3664804904,108123.77,0.00012,2025-02-23,True,BTC
3664804905,108123.77,0.00315,2025-02-23,True,BTC
3664804906,108123.77,0.00129,2025-02-23,True,BTC
3664804907,108123.78,9e-05,2025-02-23,False,BTC
3664804908,108123.78,0.00419,2025-02-23,False,BTC
3664804909,108123.78,0.00924,2025-02-23,False,BTC
3664804910,108123.78,0.0016,2025-02-23,False,BTC
3664804911,108123.77,0.00013,2025-02-23,True,BTC
3664804912,108123.78,0.0005,2025-02-23,False,BTC
3664804913,108123.78,0.00123,2025-02-23,False,BTC
3664804914,108123.78,0.00235,2025-02-23,False,BTC
3664804915,108123.77,1.293,2025-02-23,True,BTC
3664804916,108123.76,0.0008,2025-02-23,True,BTC
3664804917,108123.66,0.0003,2025-02-23,True,BTC
3664804918,108123.64,0.00015,2025-02-23,True,BTC
3664804919,108123.63,0.06911,2025-02-23,True,BTC
3664804920,108122.81,0.00015,2025-02-23,True,BTC
3664804921,108122.8,0.33786,2025-02-23,True,BTC
3664804922,108122.79,0.30516,2025-02-23,True,BTC
3664804923,108122.0,0.04435,2025-02-23,True,BTC
3664804924,108121.5,5e-05,2025-02-23,True,BTC
3664804925,108121.49,0.0673,2025-02-23,True,BTC
3664804926,108121.45,0.00165,2025-02-23,True,BTC
3664804927,108120.85,5e-05,2025-02-23,True,BTC
3664804928,108120.41,0.00015,2025-02-23,True,BTC
3664804929,108120.01,0.00015,2025-02-23,True,BTC
3664804930,108120.0,0.06309,2025-02-23,True,BTC
3664804931,108119.99,0.34204,2025-02-23,True,BTC
3664804932,108119.78,0.33292,2025-02-23,True,BTC
3664804933,108119.29,0.06347,2025-02-23,True,BTC
3664804934,108118.85,5e-05,2025-02-23,True,BTC
3664804935,108118.74,0.38971,2025-02-23,True,BTC
3664804936,108118.46,0.06259,2025-02-23,True,BTC
3664804937,108118.16,6e-05,2025-02-23,True,BTC
3664804938,108118.0,0.04435,2025-02-23,True,BTC
3664804939,108117.86,0.33292,2025-02-23,True,BTC
3664804940,108117.71,0.05907,2025-02-23,True,BTC
3664804941,108117.62,5e-05,2025-02-23,True,BTC
3664804942,108117.56,0.11096,2025-02-23,True,BTC
3664804943,108117.3,0.0001,2025-02-23,True,BTC
3664804944,108117.23,0.00164,2025-02-23,True,BTC
3664804945,108117.02,0.0499,2025-02-23,True,BTC
3664804946,108115.86,0.1227,2025-02-23,True,BTC
3664804947,108115.66,0.00093,2025-02-23,True,BTC
3664804948,108115.27,7e-05,2025-02-23,True,BTC
3664804949,108114.25,0.20265,2025-02-23,True,BTC
3664804950,108114.25,0.00165,2025-02-23,True,BTC
3664804951,108114.25,0.00025,2025-02-23,True,BTC
3664804952,108114.25,0.0003,2025-02-24,True,BTC
3664804953,108114.25,0.00198,2025-02-24,True,BTC
3664804954,108114.26,0.00019,2025-02-24,False,BTC
3664804955,108114.25,0.00149,2025-02-24,True,BTC
3664804956,108114.26,0.00012,2025-02-24,False,BTC
3664804957,108114.26,0.0004,2025-02-24,False,BTC
3664804958,108114.26,0.0001,2025-02-24,False,BTC
3664804959,108114.26,8e-05,2025-02-24,False,BTC
3664804960,108114.26,8e-05,2025-02-24,False,BTC
3664804961,108114.26,5e-05,2025-02-24,False,BTC
3664804962,108114.26,0.00012,2025-02-24,False,BTC
3664804963,108114.26,0.00034,2025-02-24,False,BTC
3664804964,108114.26,0.00015,2025-02-24,False,BTC
3664804965,108114.26,0.0001,2025-02-24,False,BTC
3664804966,108114.26,0.00017,2025-02-24,False,BTC
3664804967,108114.26,0.0001,2025-02-24,False,BTC
3664804968,108114.26,0.00015,2025-02-24,False,BTC
3664804969,108114.26,0.00018,2025-02-24,False,BTC
3664804970,108114.26,0.00012,2025-02-24,False,BTC
3664804971,108114.26,0.00047,2025-02-24,False,BTC
3664804972,108114.26,0.00185,2025-02-24,False,BTC
3664804973,108114.26,0.00019,2025-02-24,False,BTC
3664804974,108114.26,0.00051,2025-02-24,False,BTC
3664804975,108114.26,0.00047,2025-02-24,False,BTC
3664804976,108114.26,0.0005,2025-02-24,False,BTC
3664804977,108114.26,7e-05,2025-02-24,False,BTC
